,p-value,cell.line,DIP Rate,Division Rate,Death Rate,param.pair,Cell Line
339,0.06407631493630676,not.assigned,0.0005,0.042,0.0415,339,not.assigned
340,0.0002009255154079995,not.assigned,0.0005,0.042,0.0415,340,not.assigned
341,0.019321333270656507,not.assigned,0.0007,0.042,0.0413,341,not.assigned
342,0.00043376095177277176,not.assigned,0.0007,0.042,0.0413,342,not.assigned
343,0.021424665806207728,not.assigned,0.0007,0.042,0.0413,343,not.assigned
344,0.00290568796101106,not.assigned,0.0007,0.042,0.0413,344,not.assigned
345,0.004239036456619566,not.assigned,0.0007,0.042,0.0413,345,not.assigned
346,0.01028281994202631,not.assigned,0.0007,0.042,0.0413,346,not.assigned
347,0.0004949041386653267,not.assigned,0.0007,0.042,0.0413,347,not.assigned
348,0.017278259260283566,not.assigned,0.0007,0.042,0.0413,348,not.assigned
349,8.799342564245148e-05,not.assigned,0.0007,0.042,0.0413,349,not.assigned
350,0.0008147004857804224,not.assigned,0.0007,0.042,0.0413,350,not.assigned
351,0.0009258414998954211,not.assigned,0.0007,0.042,0.0413,351,not.assigned
352,0.009664648968977523,not.assigned,0.0009,0.042,0.041100000000000005,352,not.assigned
353,0.03090080032933452,not.assigned,0.0009,0.042,0.041100000000000005,353,not.assigned
354,0.00013236770414530114,not.assigned,0.0009,0.042,0.041100000000000005,354,not.assigned
355,0.022434457381139764,not.assigned,0.0009,0.042,0.041100000000000005,355,not.assigned
356,0.016252398965905353,not.assigned,0.0009,0.042,0.041100000000000005,356,not.assigned
357,0.0016942572247110356,not.assigned,0.0009,0.042,0.041100000000000005,357,not.assigned
358,0.015565754096535576,not.assigned,0.0009,0.042,0.041100000000000005,358,not.assigned
359,0.05943937190334404,not.assigned,0.0009,0.042,0.041100000000000005,359,not.assigned
360,0.06663147899593368,not.assigned,0.0009,0.042,0.041100000000000005,360,not.assigned
361,0.0034331934898220442,not.assigned,0.0009,0.042,0.041100000000000005,361,not.assigned
362,0.09180976933573377,not.assigned,0.0009,0.042,0.041100000000000005,362,not.assigned
363,0.0009788221448258569,not.assigned,0.0011,0.042,0.040900000000000006,363,not.assigned
364,0.01078545877716323,not.assigned,0.0011,0.042,0.040900000000000006,364,not.assigned
365,0.009200936360043401,not.assigned,0.0011,0.042,0.040900000000000006,365,not.assigned
366,0.07984741874934649,not.assigned,0.0011,0.042,0.040900000000000006,366,not.assigned
367,0.054558329164538205,not.assigned,0.0011,0.042,0.040900000000000006,367,not.assigned
368,0.11462955178608118,PC9-DS8,0.0011,0.042,0.040900000000000006,368,PC9-DS8.1
369,0.017376819430176032,not.assigned,0.0011,0.042,0.040900000000000006,369,not.assigned
370,0.0027892434476262866,not.assigned,0.0011,0.042,0.040900000000000006,370,not.assigned
371,0.26134126827158577,PC9-DS8,0.0011,0.042,0.040900000000000006,371,PC9-DS8.1
372,0.0999427652510438,not.assigned,0.0011,0.042,0.040900000000000006,372,not.assigned
373,0.004833990400168721,not.assigned,0.0011,0.042,0.040900000000000006,373,not.assigned
374,0.0008144304160831524,not.assigned,0.0013,0.042,0.0407,374,not.assigned
375,0.04298423893489481,not.assigned,0.0013,0.042,0.0407,375,not.assigned
376,0.024256605244934875,not.assigned,0.0013,0.042,0.0407,376,not.assigned
377,0.017989629491265362,not.assigned,0.0013,0.042,0.0407,377,not.assigned
378,0.09806950800575959,not.assigned,0.0013,0.042,0.0407,378,not.assigned
379,0.001222613319723352,not.assigned,0.0013,0.042,0.0407,379,not.assigned
380,0.00868746972718711,not.assigned,0.0013,0.042,0.0407,380,not.assigned
381,0.0015468088269219812,not.assigned,0.0013,0.042,0.0407,381,not.assigned
382,0.05767091068980889,not.assigned,0.0013,0.042,0.0407,382,not.assigned
383,0.03376575494309405,not.assigned,0.0013,0.042,0.0407,383,not.assigned
384,0.010160698140712831,not.assigned,0.0013,0.042,0.0407,384,not.assigned
385,0.0011033938296087962,not.assigned,0.0015,0.042,0.0405,385,not.assigned
386,0.0012344788559566517,not.assigned,0.0015,0.042,0.0405,386,not.assigned
387,0.009664648968977523,not.assigned,0.0015,0.042,0.0405,387,not.assigned
388,0.01071180318669184,not.assigned,0.0015,0.042,0.0405,388,not.assigned
389,0.0007830009051010283,not.assigned,0.0015,0.042,0.0405,389,not.assigned
390,0.009107450555293689,not.assigned,0.0015,0.042,0.0405,390,not.assigned
391,0.002405138425009427,not.assigned,0.0015,0.042,0.0405,391,not.assigned
392,0.0017612893869906228,not.assigned,0.0015,0.042,0.0405,392,not.assigned
393,0.002239112868779861,not.assigned,0.0015,0.042,0.0405,393,not.assigned
394,0.0037313159912206314,not.assigned,0.0015,0.042,0.0405,394,not.assigned
395,0.0005513968486240087,not.assigned,0.0015,0.042,0.0405,395,not.assigned
396,0.00025963661625340333,not.assigned,0.0005,0.042,0.0415,396,not.assigned
397,0.00010464326545568182,not.assigned,0.0005,0.042,0.0415,397,not.assigned
398,0.007728428313760344,not.assigned,0.0005,0.042,0.0415,398,not.assigned
399,0.010840086836199882,not.assigned,0.0005,0.042,0.0415,399,not.assigned
400,0.009432169222129028,not.assigned,0.0005,0.042,0.0415,400,not.assigned
401,2.682544816635654e-05,not.assigned,0.0005,0.042,0.0415,401,not.assigned
402,0.0032838997115673613,not.assigned,0.0005,0.042,0.0415,402,not.assigned
403,0.0014339308874994404,not.assigned,0.0005,0.042,0.0415,403,not.assigned
404,0.0024453458756659024,not.assigned,0.0005,0.042,0.0415,404,not.assigned
405,0.05418910616698056,not.assigned,0.0005,0.042,0.0415,405,not.assigned
406,0.0036048459702773816,not.assigned,0.0005,0.042,0.0415,406,not.assigned
407,0.017632202317865026,not.assigned,0.0007,0.042,0.0413,407,not.assigned
408,0.0025312408161481804,not.assigned,0.0007,0.042,0.0413,408,not.assigned
409,0.06815012599370612,not.assigned,0.0007,0.042,0.0413,409,not.assigned
410,0.008427692713335273,not.assigned,0.0007,0.042,0.0413,410,not.assigned
411,0.007177711258447137,not.assigned,0.0007,0.042,0.0413,411,not.assigned
412,0.0005514113239428188,not.assigned,0.0007,0.042,0.0413,412,not.assigned
413,0.007399395482752817,not.assigned,0.0007,0.042,0.0413,413,not.assigned
414,0.001897010378338022,not.assigned,0.0007,0.042,0.0413,414,not.assigned
415,0.004466558405542334,not.assigned,0.0007,0.042,0.0413,415,not.assigned
416,0.000981040019223047,not.assigned,0.0007,0.042,0.0413,416,not.assigned
417,0.05281857775339543,not.assigned,0.0007,0.042,0.0413,417,not.assigned
418,0.005924424098372667,not.assigned,0.0009,0.042,0.041100000000000005,418,not.assigned
419,0.01570134377771659,not.assigned,0.0009,0.042,0.041100000000000005,419,not.assigned
420,0.051348430437153106,not.assigned,0.0009,0.042,0.041100000000000005,420,not.assigned
421,0.03250618575321535,not.assigned,0.0009,0.042,0.041100000000000005,421,not.assigned
422,0.08569843294953675,not.assigned,0.0009,0.042,0.041100000000000005,422,not.assigned
423,0.031208090203436657,not.assigned,0.0009,0.042,0.041100000000000005,423,not.assigned
424,0.03964777535214039,not.assigned,0.0009,0.042,0.041100000000000005,424,not.assigned
425,0.0003956457025866749,not.assigned,0.0009,0.042,0.041100000000000005,425,not.assigned
426,0.03948321731901717,not.assigned,0.0009,0.042,0.041100000000000005,426,not.assigned
427,0.06443039911135909,not.assigned,0.0009,0.042,0.041100000000000005,427,not.assigned
428,0.06904655424050937,not.assigned,0.0009,0.042,0.041100000000000005,428,not.assigned
429,0.004314425604331085,not.assigned,0.0011,0.042,0.040900000000000006,429,not.assigned
430,0.012562206463416192,not.assigned,0.0011,0.042,0.040900000000000006,430,not.assigned
431,0.05140092382749349,not.assigned,0.0011,0.042,0.040900000000000006,431,not.assigned
432,0.002536247538061214,not.assigned,0.0011,0.042,0.040900000000000006,432,not.assigned
433,0.0684245539050817,not.assigned,0.0011,0.042,0.040900000000000006,433,not.assigned
434,0.2023551692573176,PC9-DS8,0.0011,0.042,0.040900000000000006,434,PC9-DS8.1
435,0.00594319345622405,not.assigned,0.0011,0.042,0.040900000000000006,435,not.assigned
436,0.08360849068071173,not.assigned,0.0011,0.042,0.040900000000000006,436,not.assigned
437,0.014003429070033411,not.assigned,0.0011,0.042,0.040900000000000006,437,not.assigned
438,0.07135256514547869,not.assigned,0.0011,0.042,0.040900000000000006,438,not.assigned
439,0.02567474865278076,not.assigned,0.0011,0.042,0.040900000000000006,439,not.assigned
440,0.0020778722874503887,not.assigned,0.0013,0.042,0.0407,440,not.assigned
441,0.015610365746053166,not.assigned,0.0013,0.042,0.0407,441,not.assigned
442,0.029515084710543676,not.assigned,0.0013,0.042,0.0407,442,not.assigned
443,0.00319624721351971,not.assigned,0.0013,0.042,0.0407,443,not.assigned
444,0.0374515231188968,not.assigned,0.0013,0.042,0.0407,444,not.assigned
445,0.09626782226812675,not.assigned,0.0013,0.042,0.0407,445,not.assigned
446,0.008231520720287785,not.assigned,0.0013,0.042,0.0407,446,not.assigned
447,0.003601435411201834,not.assigned,0.0013,0.042,0.0407,447,not.assigned
448,0.025407782972731035,not.assigned,0.0013,0.042,0.0407,448,not.assigned
449,0.0012953666055711324,not.assigned,0.0013,0.042,0.0407,449,not.assigned
450,0.08110277279742299,not.assigned,0.0013,0.042,0.0407,450,not.assigned
451,0.007403812301575576,not.assigned,0.0015,0.042,0.0405,451,not.assigned
452,0.0010934032734492805,not.assigned,0.0015,0.042,0.0405,452,not.assigned
453,0.0012870118089214299,not.assigned,0.0015,0.042,0.0405,453,not.assigned
454,0.00010508680043336392,not.assigned,0.0015,0.042,0.0405,454,not.assigned
455,0.020952063755898344,not.assigned,0.0015,0.042,0.0405,455,not.assigned
456,0.0016231482777518814,not.assigned,0.0015,0.042,0.0405,456,not.assigned
457,0.011359246976421985,not.assigned,0.0015,0.042,0.0405,457,not.assigned
458,0.00238776829579858,not.assigned,0.0015,0.042,0.0405,458,not.assigned
459,0.00018390440908967593,not.assigned,0.0015,0.042,0.0405,459,not.assigned
460,0.00014864936697433104,not.assigned,0.0015,0.042,0.0405,460,not.assigned
461,0.000707338183988721,not.assigned,0.0015,0.042,0.0405,461,not.assigned
462,0.0022096439107699125,not.assigned,0.0005,0.042,0.0415,462,not.assigned
463,5.973732223604579e-05,not.assigned,0.0005,0.042,0.0415,463,not.assigned
464,0.0021787517868322942,not.assigned,0.0005,0.042,0.0415,464,not.assigned
465,0.003206415207337588,not.assigned,0.0005,0.042,0.0415,465,not.assigned
466,0.002349059074328258,not.assigned,0.0005,0.042,0.0415,466,not.assigned
467,0.009352894619296124,not.assigned,0.0005,0.042,0.0415,467,not.assigned
468,0.001162120775285153,not.assigned,0.0005,0.042,0.0415,468,not.assigned
469,0.0006173472795114331,not.assigned,0.0005,0.042,0.0415,469,not.assigned
470,0.07586216200416052,not.assigned,0.0005,0.042,0.0415,470,not.assigned
471,0.03930095442818916,not.assigned,0.0005,0.042,0.0415,471,not.assigned
472,0.000976325247236088,not.assigned,0.0005,0.042,0.0415,472,not.assigned
473,0.0006508007942507028,not.assigned,0.0007,0.042,0.0413,473,not.assigned
474,7.486257277796426e-05,not.assigned,0.0007,0.042,0.0413,474,not.assigned
475,0.002405138425009427,not.assigned,0.0007,0.042,0.0413,475,not.assigned
476,0.0018932376722901802,not.assigned,0.0007,0.042,0.0413,476,not.assigned
477,0.05299451244463439,not.assigned,0.0007,0.042,0.0413,477,not.assigned
478,0.04103880411916461,not.assigned,0.0007,0.042,0.0413,478,not.assigned
479,0.05542409819575155,not.assigned,0.0007,0.042,0.0413,479,not.assigned
480,0.07543717910367773,not.assigned,0.0007,0.042,0.0413,480,not.assigned
481,0.008276498801891866,not.assigned,0.0007,0.042,0.0413,481,not.assigned
482,0.01489208989802896,not.assigned,0.0007,0.042,0.0413,482,not.assigned
483,0.014003429070033411,not.assigned,0.0007,0.042,0.0413,483,not.assigned
484,0.00048261654877988937,not.assigned,0.0009,0.042,0.041100000000000005,484,not.assigned
485,0.004365693700453401,not.assigned,0.0009,0.042,0.041100000000000005,485,not.assigned
486,0.10342828446039214,PC9-DS8,0.0009,0.042,0.041100000000000005,486,PC9-DS8.1
487,0.15082264677744436,PC9-DS8,0.0009,0.042,0.041100000000000005,487,PC9-DS8.1
488,0.024622933148029134,not.assigned,0.0009,0.042,0.041100000000000005,488,not.assigned
489,0.010754079919566287,not.assigned,0.0009,0.042,0.041100000000000005,489,not.assigned
490,0.04662120509888481,not.assigned,0.0009,0.042,0.041100000000000005,490,not.assigned
491,0.03176680470197231,not.assigned,0.0009,0.042,0.041100000000000005,491,not.assigned
492,0.009352894619296124,not.assigned,0.0009,0.042,0.041100000000000005,492,not.assigned
493,0.15842897376757534,PC9-DS8,0.0009,0.042,0.041100000000000005,493,PC9-DS8.1
494,0.06421583532411833,not.assigned,0.0009,0.042,0.041100000000000005,494,not.assigned
495,0.015754377014819677,not.assigned,0.0011,0.042,0.040900000000000006,495,not.assigned
496,0.0038325816200375966,not.assigned,0.0011,0.042,0.040900000000000006,496,not.assigned
497,0.011786484405268445,not.assigned,0.0011,0.042,0.040900000000000006,497,not.assigned
498,0.0030126413818568724,not.assigned,0.0011,0.042,0.040900000000000006,498,not.assigned
499,0.05133404081357352,not.assigned,0.0011,0.042,0.040900000000000006,499,not.assigned
500,0.19678826919882833,PC9-DS8,0.0011,0.042,0.040900000000000006,500,PC9-DS8.1
501,0.015505233723900407,not.assigned,0.0011,0.042,0.040900000000000006,501,not.assigned
502,0.006219959835717033,not.assigned,0.0011,0.042,0.040900000000000006,502,not.assigned
503,0.0040944110699967845,not.assigned,0.0011,0.042,0.040900000000000006,503,not.assigned
504,0.009201129561751675,not.assigned,0.0011,0.042,0.040900000000000006,504,not.assigned
505,0.01207704014435671,not.assigned,0.0011,0.042,0.040900000000000006,505,not.assigned
506,0.0035246394288188355,not.assigned,0.0013,0.042,0.0407,506,not.assigned
507,0.05353666936638226,not.assigned,0.0013,0.042,0.0407,507,not.assigned
508,2.298826733113309e-05,not.assigned,0.0013,0.042,0.0407,508,not.assigned
509,0.0014988962564077837,not.assigned,0.0013,0.042,0.0407,509,not.assigned
510,0.09824308539587466,not.assigned,0.0013,0.042,0.0407,510,not.assigned
511,0.01776509221406079,not.assigned,0.0013,0.042,0.0407,511,not.assigned
512,0.09151651531877354,not.assigned,0.0013,0.042,0.0407,512,not.assigned
513,0.02967454487312765,not.assigned,0.0013,0.042,0.0407,513,not.assigned
514,0.04391002719299534,not.assigned,0.0013,0.042,0.0407,514,not.assigned
515,0.0001653495525047937,not.assigned,0.0013,0.042,0.0407,515,not.assigned
516,0.04745806290104792,not.assigned,0.0013,0.042,0.0407,516,not.assigned
517,0.02407840414837606,not.assigned,0.0015,0.042,0.0405,517,not.assigned
518,0.0021039070525561664,not.assigned,0.0015,0.042,0.0405,518,not.assigned
519,0.022017063162002574,not.assigned,0.0015,0.042,0.0405,519,not.assigned
520,0.0062460527640272765,not.assigned,0.0015,0.042,0.0405,520,not.assigned
521,0.019101085187311444,not.assigned,0.0015,0.042,0.0405,521,not.assigned
522,1.0848034907173735e-05,not.assigned,0.0015,0.042,0.0405,522,not.assigned
523,0.03175045421241243,not.assigned,0.0015,0.042,0.0405,523,not.assigned
524,0.0026784747589697682,not.assigned,0.0015,0.042,0.0405,524,not.assigned
525,0.0003853333496676247,not.assigned,0.0015,0.042,0.0405,525,not.assigned
526,0.029108442724111724,not.assigned,0.0015,0.042,0.0405,526,not.assigned
527,0.06472543968125719,not.assigned,0.0015,0.042,0.0405,527,not.assigned
528,0.005912588987111616,not.assigned,0.0005,0.042,0.0415,528,not.assigned
529,0.0004103984829700803,not.assigned,0.0005,0.042,0.0415,529,not.assigned
530,0.008751229701259472,not.assigned,0.0005,0.042,0.0415,530,not.assigned
531,0.0012225373244711601,not.assigned,0.0005,0.042,0.0415,531,not.assigned
532,0.0005318812315977466,not.assigned,0.0005,0.042,0.0415,532,not.assigned
533,0.03192402452282804,not.assigned,0.0005,0.042,0.0415,533,not.assigned
534,0.006875337432837308,not.assigned,0.0005,0.042,0.0415,534,not.assigned
535,0.00039287844789026306,not.assigned,0.0005,0.042,0.0415,535,not.assigned
536,3.2772530444312764e-06,not.assigned,0.0005,0.042,0.0415,536,not.assigned
537,0.00034589018184960776,not.assigned,0.0005,0.042,0.0415,537,not.assigned
538,0.01912411447510799,not.assigned,0.0005,0.042,0.0415,538,not.assigned
539,0.001827499402295897,not.assigned,0.0007,0.042,0.0413,539,not.assigned
540,0.0013453544690822166,not.assigned,0.0007,0.042,0.0413,540,not.assigned
541,0.005106753196455639,not.assigned,0.0007,0.042,0.0413,541,not.assigned
542,0.000933533254426497,not.assigned,0.0007,0.042,0.0413,542,not.assigned
543,0.011241855108779737,not.assigned,0.0007,0.042,0.0413,543,not.assigned
544,0.010009792432845782,not.assigned,0.0007,0.042,0.0413,544,not.assigned
545,0.026441227744900236,not.assigned,0.0007,0.042,0.0413,545,not.assigned
546,0.0013642821673796168,not.assigned,0.0007,0.042,0.0413,546,not.assigned
547,0.06738545981855151,not.assigned,0.0007,0.042,0.0413,547,not.assigned
548,0.02784242936708504,not.assigned,0.0007,0.042,0.0413,548,not.assigned
549,0.010318655810694024,not.assigned,0.0007,0.042,0.0413,549,not.assigned
550,0.01220180278685878,not.assigned,0.0009,0.042,0.041100000000000005,550,not.assigned
551,0.004541640265614436,not.assigned,0.0009,0.042,0.041100000000000005,551,not.assigned
552,0.030969675663356185,not.assigned,0.0009,0.042,0.041100000000000005,552,not.assigned
553,0.0020759322353749677,not.assigned,0.0009,0.042,0.041100000000000005,553,not.assigned
554,0.006755288590309887,not.assigned,0.0009,0.042,0.041100000000000005,554,not.assigned
555,0.0032408844702309122,not.assigned,0.0009,0.042,0.041100000000000005,555,not.assigned
556,0.013613109128630823,not.assigned,0.0009,0.042,0.041100000000000005,556,not.assigned
557,0.051086754966569344,not.assigned,0.0009,0.042,0.041100000000000005,557,not.assigned
558,0.0006278499096442446,not.assigned,0.0009,0.042,0.041100000000000005,558,not.assigned
559,0.1451859624442298,PC9-DS8,0.0009,0.042,0.041100000000000005,559,PC9-DS8.1
560,0.16886996082892164,PC9-DS8,0.0009,0.042,0.041100000000000005,560,PC9-DS8.1
561,0.03440760836398148,not.assigned,0.0011,0.042,0.040900000000000006,561,not.assigned
562,0.031208090203436657,not.assigned,0.0011,0.042,0.040900000000000006,562,not.assigned
563,0.0012109312729000656,not.assigned,0.0011,0.042,0.040900000000000006,563,not.assigned
564,0.0782112084567373,not.assigned,0.0011,0.042,0.040900000000000006,564,not.assigned
565,0.14562137268946743,PC9-DS8,0.0011,0.042,0.040900000000000006,565,PC9-DS8.1
566,0.0012135358609458176,not.assigned,0.0011,0.042,0.040900000000000006,566,not.assigned
567,0.18423770386082466,PC9-DS8,0.0011,0.042,0.040900000000000006,567,PC9-DS8.1
568,0.05133404081357352,not.assigned,0.0011,0.042,0.040900000000000006,568,not.assigned
